Index	Sample Name	Sample Type	Component Name	Component Type	Component Group Name	Actual Concentration	Expected RT	Area	Retention Time	Retention Time Delta (min)	Used	Calculated Concentration	Adduct / Charge	Accuracy	Formula	Precursor Mass	Accuracy Acceptance	Concentration Acceptance	Reportable	Ejection Status	Ejection Volume	Ejection Time
365	H15-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48795.6588904232	0.0197114475809402	0.00128855241905981	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:13.6704082Z
366	H15-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	48330.347000003	0.0174294693918405	0.00142946939184049	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:13.6704082Z
367	H16-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48518.1570223897	0.0196203327348516	0.00137966726514841	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:10.6721313Z
368	H16-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	36812.2050000014	0.0178230694114247	0.00182306941142465	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:10.6721313Z
369	H17-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	49456.1770358695	0.0207137867118431	0.000286213288156902	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:07.6677760Z
370	H17-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	36771.5249999956	0.0169500704833905	0.000950070483390547	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:07.6677760Z
371	H18-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45918.6901280427	0.0201508362563543	0.000849163743645739	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:04.6694327Z
372	H18-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	32532.3800000012	0.0166242175707876	0.000624217570787573	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:04.6694327Z
373	H19-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47697.7596100551	0.0212381399287625	0.000238139928762468	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:01.6703991Z
374	H19-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	44283.6450000017	0.0172683985087529	0.00126839850875289	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:01.6703991Z
375	H20-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50651.7032362693	0.0198360385643636	0.00116396143563635	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:58.6761514Z
376	H20-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	41068.799999997	0.0170382645943977	0.00103826459439768	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:58.6761514Z
377	H21-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	57472.1100693758	0.0197095563161999	0.00129044368380008	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:55.6726900Z
378	H21-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1194.74999999984	0.0169613952947479	0.000961395294747949	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:55.6726900Z
379	H22-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47534.4330449061	0.0196209931709222	0.00137900682907777	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:52.6739007Z
380	H22-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	17549.6400000007	0.016336600937545	0.000336600937545041	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:52.6739007Z
381	H23-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	59482.8194081838	0.0196625429002083	0.00133745709979169	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:49.6758342Z
382	H23-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	35816.6700000014	0.017619011038161	0.00161901103816104	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:49.6758342Z
383	H24-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53010.0730692343	0.020014145067983	0.000985854932016965	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:46.6721834Z
384	H24-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	893.250000000034	0.021046419120378	0.00504641912037799	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:46.6721834Z
385	I1-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47906.666141354	0.0196635461674076	0.0013364538325924	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:58.6675302Z
386	I1-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1076.62500000004	0.0193558210420992	0.00335582104209921	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:58.6675302Z
387	I2-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	60510.0370691333	0.019457693508113	0.00154230649188697	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:01.6621389Z
388	I2-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1639.12500000006	0.0186782365530387	0.00267823655303873	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:01.6621389Z
389	I3-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47788.4446793319	0.0202778891412177	0.000722110858782338	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:04.6606828Z
390	I3-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	44694.2250000017	0.0163418734962535	0.000341873496253517	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:04.6606828Z
391	I4-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54184.5350006835	0.0199262360437424	0.00107376395625757	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:07.6931163Z
392	I4-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1093.50000000004	0.0199483255197298	0.00394832551972978	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:07.6931163Z
393	I5-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	46638.7959444353	0.0196252404111516	0.00137475958884844	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:10.6629102Z
394	I5-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	35569.0350000014	0.0162719989995735	0.000271998999573517	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:10.6629102Z
395	I6-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47421.0797366885	0.0206895240671631	0.000310475932836951	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:13.6617319Z
396	I6-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	2952.17999999956	0.019404345833105	0.00340434583310499	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:13.6617319Z
397	I7-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50317.5042381953	0.0195569552149581	0.00144304478504194	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:16.6604961Z
398	I7-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	46562.8949999956	0.0130079966445132	0.00299200335548681	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:16.6604961Z
399	I8-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45860.2115837568	0.0198590536028137	0.00114094639718627	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:19.6644834Z
400	I8-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	49876.6050000019	0.0174878370906343	0.0014878370906343	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:19.6644834Z
401	I9-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47374.98	0.0193878431854211	0.00161215681457886	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:22.6643722Z
402	I9-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	42218.7974999956	0.0174218448622439	0.00142184486224388	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:22.6643722Z
403	I10-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	46803.9976416083	0.0198852476492527	0.00111475235074728	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:25.6579860Z
404	I10-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	719.999999999943	0.0183731517024531	0.00237315170245311	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:25.6579860Z
405	I11-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50100.2210926337	0.0199233777282732	0.00107662227172677	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:28.6563618Z
406	I11-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	37469.1150000014	0.0188096122192321	0.00280961221923209	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:28.6563618Z
407	I12-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	46611.880296087	0.0198242988940261	0.00117570110597392	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:31.7143410Z
408	I12-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1066.86250000005	0.0196548389315582	0.00365483893155823	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:31.7143410Z
409	I13-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45354.6931232349	0.0204430687469581	0.000556931253041893	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:34.6590720Z
410	I13-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	34471.2150000013	0.0171132917994949	0.00111329179949491	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:34.6590720Z
411	I14-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	44913.7630433825	0.0199768433796944	0.00102315662030556	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:37.6574408Z
412	I14-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1310.62500000002	0.0199302264982168	0.0039302264982168	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:37.6574408Z
413	I15-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45561.5724580226	0.020833927192838	0.000166072807162014	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:40.6612338Z
414	I15-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	42870.9480000039	0.0170241770131999	0.00102417701319994	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:40.6612338Z
415	I16-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	46964.4559890365	0.0214020039817618	0.000402003981761836	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:43.6604421Z
416	I16-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	32471.9100000012	0.0179950182389471	0.00199501823894708	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:43.6604421Z
417	I17-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50609.0290085286	0.0192440078067295	0.00175599219327049	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:46.6594976Z
418	I17-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1345.49999999991	0.0162995619984315	0.000299561998431536	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:46.6594976Z
419	I18-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45913.6147611269	0.0212421691928961	0.000242169192896095	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:49.6576881Z
420	I18-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	35140.302499996	0.0194765602510103	0.00347656025101027	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:49.6576881Z
421	I19-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	49969.5569603641	0.0199927739078639	0.00100722609213606	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:52.6620018Z
422	I19-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	28239.7050000011	0.0184164731881563	0.00241647318815632	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:52.6620018Z
423	I20-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	40005.4997122546	0.0216956980033495	0.000695698003349531	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:55.6562367Z
424	I20-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	31297.4550000012	0.0171515540767215	0.00115155407672154	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:55.6562367Z
425	I21-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45543.4831620728	0.0198445262973971	0.00115547370260291	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:58.6546726Z
426	I21-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	44460.342999998	0.0170865217453979	0.00108652174539793	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:58.6546726Z
427	I22-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47099.8516509322	0.0190265346446467	0.00197346535535334	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:01.6586209Z
428	I22-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	44591.0400000017	0.0140983843890566	0.00190161561094342	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:01.6586209Z
429	I23-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48101.0640452484	0.0204819346936284	0.000518065306371562	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:04.6523668Z
430	I23-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	33240.7350000013	0.0187163729536352	0.0027163729536352	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:04.6523668Z
431	I24-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	63136.4289562095	0.0192692172102221	0.00173078278977791	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:07.6552481Z
432	I24-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1014.77499999995	0.0196717318655144	0.00367173186551439	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:07.6552481Z
433	J1-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	63928.1064383187	0.0192663986497572	0.00173360135024277	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:19.6517538Z
434	J1-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	24507.9450000009	0.01697372335551	0.000973723355510023	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:19.6517538Z
435	J2-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	51631.1327986532	0.0203168687442561	0.000683131255743912	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:16.6437138Z
436	J2-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	27509.8734999978	0.018333999214999	0.00233399921499896	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:16.6437138Z
437	J3-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54838.43681007	0.0197345082809708	0.00126549171902923	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:13.6749239Z
438	J3-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	5130.67500000019	0.0183315324493626	0.00233153244936264	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:13.6749239Z
439	J4-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	46003.2118391444	0.0195771665372236	0.00142283346277641	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:10.6451076Z
440	J4-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	9219.33000000035	0.0147704763245638	0.00122952367543619	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:10.6451076Z
441	J5-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47667.5350117492	0.0197420889883921	0.00125791101160795	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:07.6474120Z
442	J5-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	41612.0434999965	0.0158271184806831	0.000172881519316905	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:07.6474120Z
443	J6-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47209.0702600639	0.0200974035396802	0.00090259646031985	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:04.6491588Z
444	J6-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1535.62499999988	0.0171551968430504	0.00115519684305036	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:04.6491588Z
445	J7-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47059.5854850445	0.0202121333125927	0.000787866687407306	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:01.6497568Z
446	J7-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	34064.9100000013	0.0170599886224559	0.00105998862245587	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:01.6497568Z
447	J8-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50092.0182942581	0.0204261968051481	0.000573803194851889	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:58.6511714Z
448	J8-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1930.65000000011	0.0191942859467247	0.00319428594672468	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:58.6511714Z
449	J9-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	51097.9476451755	0.0202451848178717	0.000754815182128256	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:55.6475546Z
450	J9-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	40613.9850000015	0.0188460268984966	0.00284602689849657	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:55.6475546Z
451	J10-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50454.8675572395	0.0202021519719398	0.000797848028060232	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:52.6534528Z
452	J10-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1021.50000000004	0.0201134791368772	0.00411347913687717	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:52.6534528Z
453	J11-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54504.5727638045	0.0196147681445929	0.00138523185540708	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:49.6546857Z
454	J11-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1019.33750000004	0.0169581611819068	0.000958161181906766	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:49.6546857Z
455	J12-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50567.2087257843	0.020760855984784	0.000239144015216023	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:46.6808648Z
456	J12-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	30793.7700000012	0.0185218762714246	0.00252187627142461	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:46.6808648Z
457	J13-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47543.2693767486	0.0200151139290752	0.000984886070924843	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:43.6519894Z
458	J13-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	30698.9549999965	0.0152870584328181	0.000712941567181923	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:43.6519894Z
459	J14-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48803.0437579348	0.0203662825232005	0.000633717476799515	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:40.6535217Z
460	J14-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	31684.5774999969	0.0172981842487676	0.00129818424876764	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:40.6535217Z
461	J15-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	46978.4269545383	0.0211248892918927	0.000124889291892701	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:37.6491296Z
462	J15-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	36732.5100000014	0.0183504128881714	0.00235041288817138	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:37.6491296Z
463	J16-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47778.2341808363	0.0197422679243803	0.00125773207561974	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:34.6494837Z
464	J16-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	2080.12499999991	0.0167021874487397	0.000702187448739663	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:34.6494837Z
465	J17-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47331.9511255398	0.0194794649018952	0.00152053509810476	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:31.6506346Z
466	J17-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	51318.854999993	0.0158419586755346	0.000158041324465421	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:31.6506346Z
467	J18-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45938.4193596777	0.0204245297873266	0.000575470212673439	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:28.6521571Z
468	J18-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	579.375000000022	0.0190160934843675	0.0030160934843675	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:28.6521571Z
469	J19-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48567.3572615601	0.0198949885576053	0.00110501144239471	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:25.6633784Z
470	J19-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	47801.8800000018	0.0168687217246421	0.00086872172464212	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:25.6633784Z
471	J20-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	46555.8680217694	0.0194923894684199	0.00150761053158008	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:22.6544119Z
472	J20-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	49430.5650000019	0.01548624033393	0.000513759666070033	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:22.6544119Z
473	J21-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47627.5214182073	0.0196440671989314	0.00135593280106859	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:19.6561889Z
474	J21-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	5284.88999999945	0.0165473259738694	0.000547325973869396	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:19.6561889Z
475	J22-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	46603.2932995509	0.0223211275586349	0.00132112755863493	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:16.6527406Z
476	J22-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	39530.6100000015	0.0195545556732627	0.00355455567326267	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:16.6527406Z
477	J23-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	51547.1853856601	0.0198805596427669	0.0011194403572331	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:13.6526873Z
478	J23-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	28200.7800000011	0.0151962965786514	0.000803703421348631	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:13.6526873Z
479	J24-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50494.5865333216	0.0204690727783338	0.000530927221666203	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:10.6598327Z
480	J24-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	39225.5999999959	0.0168374916920695	0.000837491692069463	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:10.6598327Z
481	K1-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54911.0503459965	0.0200980551131218	0.00090194488687817	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:22.6458873Z
482	K1-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	7762.05000000029	0.0185244886501003	0.00252448865010035	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:22.6458873Z
483	K2-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	55654.7251387438	0.019694659289269	0.00130534071073104	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:25.6501922Z
484	K2-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1653.7624999999	0.0176893132502902	0.0016893132502902	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:25.6501922Z
485	K3-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48172.3974535237	0.0200563106869152	0.000943689313084764	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:28.6391409Z
486	K3-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	19604.3849999976	0.0176272332691192	0.00162723326911918	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:28.6391409Z
487	K4-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	44028.8067895366	0.0202891231117586	0.000710876888241386	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:31.6382802Z
