Index	Sample Name	Sample Type	Component Name	Component Type	Component Group Name	Actual Concentration	Expected RT	Area	Retention Time	Retention Time Delta (min)	Used	Calculated Concentration	Adduct / Charge	Accuracy	Formula	Precursor Mass	Accuracy Acceptance	Concentration Acceptance	Reportable	Ejection Status	Ejection Volume	Ejection Time
489	K5-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	37638.4954999986	0.0196142221442511	0.000614222144251071	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:34.6468584Z
490	K5-1	Unknown	CK	Internal Standards	Group 1	1	0.014	91995.1239380447	0.0197469230889697	0.0057469230889697	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:34.6468584Z
491	K6-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	38657.4299999965	0.0196009013565993	0.000600901356599282	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:37.6949696Z
492	K6-1	Unknown	CK	Internal Standards	Group 1	1	0.014	60563.4817826304	0.0207638373403668	0.00676383734036675	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:37.6949696Z
493	K7-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	42593.7600000016	0.018915475152114	8.45248478860486E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:40.6440173Z
494	K7-1	Unknown	CK	Internal Standards	Group 1	1	0.014	63861.6226460104	0.0191520583739704	0.00515205837397037	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:40.6440173Z
495	K8-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	35852.7150000014	0.0196815879993034	0.000681587999303443	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:43.6376566Z
496	K8-1	Unknown	CK	Internal Standards	Group 1	1	0.014	59347.6500190608	0.0209513854839053	0.00695138548390528	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:43.6376566Z
497	K9-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	47736.5850000018	0.0180444790029361	0.000955520997063929	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:46.6420506Z
498	K9-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1393.74444811113	0.0195685419031493	0.00556854190314934	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:46.6420506Z
499	K10-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	34216.2449999984	0.0196856223582752	0.000685622358275229	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:49.6348757Z
500	K10-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1774.92073430669	0.0197380346058621	0.00573803460586214	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:49.6348757Z
501	K11-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	44559.4950000017	0.0190930019240016	9.30019240016101E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:52.6438517Z
502	K11-1	Unknown	CK	Internal Standards	Group 1	1	0.014	50201.0743734773	0.018449189805083	0.00444918980508296	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:52.6438517Z
503	K12-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	38512.7550000015	0.0195480166614853	0.000548016661485278	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:55.6384159Z
504	K12-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1384.75947935629	0.0208819411500926	0.00688194115009256	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:55.6384159Z
505	K13-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	42046.7849999961	0.0194903827284443	0.000490382728444271	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:58.6376074Z
506	K13-1	Unknown	CK	Internal Standards	Group 1	1	0.014	68207.6961214796	0.0197101226553313	0.00571012265533132	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:58.6376074Z
507	K14-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40022.4149999963	0.0188856792352258	0.000114320764774176	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:01.6363927Z
508	K14-1	Unknown	CK	Internal Standards	Group 1	1	0.014	62561.7461180545	0.0194574919094782	0.00545749190947824	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:01.6363927Z
509	K15-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	43810.8750000017	0.0188467225215605	0.000153277478439458	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:04.6393702Z
510	K15-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1593.41161213205	0.0191052195303578	0.00510521953035783	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:04.6393702Z
511	K16-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	41086.0175000016	0.0192790858593558	0.000279085859355818	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:07.6434298Z
512	K16-1	Unknown	CK	Internal Standards	Group 1	1	0.014	50237.9290256492	0.0198270874964433	0.00582708749644333	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:07.6434298Z
513	K17-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40153.5899999981	0.0193709151124588	0.000370915112458771	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:10.6323952Z
514	K17-1	Unknown	CK	Internal Standards	Group 1	1	0.014	69503.2649040964	0.0191808633452633	0.00518086334526326	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:10.6323952Z
515	K18-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	32649.2100000012	0.0204990395378653	0.00149903953786531	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:13.6402692Z
516	K18-1	Unknown	CK	Internal Standards	Group 1	1	0.014	68850.3208452949	0.0204877564949813	0.00648775649498133	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:13.6402692Z
517	K19-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	48322.2725000018	0.0184608679246954	0.000539132075304597	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:16.6339472Z
518	K19-1	Unknown	CK	Internal Standards	Group 1	1	0.014	5162.62815033242	0.0191367176976014	0.0051367176976014	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:16.6339472Z
519	K20-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	34941.9600000013	0.0191838122698204	0.000183812269820356	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:19.6432365Z
520	K20-1	Unknown	CK	Internal Standards	Group 1	1	0.014	60038.6999430019	0.0196051287341334	0.00560512873413338	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:19.6432365Z
521	K21-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	49247.1899999953	0.0189029838958912	9.70161041087998E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:22.6315509Z
522	K21-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1985.57160079273	0.0210133056982273	0.00701330569822731	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:22.6315509Z
523	K22-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	33138.4854999965	0.0194495800882942	0.000449580088294151	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:25.6314645Z
524	K22-1	Unknown	CK	Internal Standards	Group 1	1	0.014	59687.8980363005	0.0216963552481798	0.00769635524817984	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:25.6314645Z
525	K23-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	50574.2400000019	0.0185365720402165	0.000463427959783484	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:28.6346455Z
526	K23-1	Unknown	CK	Internal Standards	Group 1	1	0.014	3015.80831209539	0.0208965796495925	0.00689657964959255	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:28.6346455Z
527	K24-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	49526.7299999973	0.0188065537086483	0.000193446291351655	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:31.6379768Z
528	K24-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1444.74210140026	0.0205512899462591	0.00655128994625907	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:31.6379768Z
529	L1-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	45852.1034999967	0.0182742700639433	0.000725729936056688	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:43.6446624Z
530	L1-1	Unknown	CK	Internal Standards	Group 1	1	0.014	17209.3533118665	0.0197635742754728	0.00576357427547275	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:43.6446624Z
531	L2-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	36305.3249999959	0.0196471291219501	0.000647129121950103	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:40.6206684Z
532	L2-1	Unknown	CK	Internal Standards	Group 1	1	0.014	48038.5702051949	0.0189201200175492	0.00492012001754915	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:40.6206684Z
533	L3-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	44633.7000000017	0.0187201577188948	0.000279842281105201	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:37.6233050Z
534	L3-1	Unknown	CK	Internal Standards	Group 1	1	0.014	52889.2703207808	0.0193220652746505	0.00532206527465051	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:37.6233050Z
535	L4-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	42858.6100000016	0.0192880444815745	0.000288044481574542	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:34.6289680Z
536	L4-1	Unknown	CK	Internal Standards	Group 1	1	0.014	40164.1911853438	0.0201228476177855	0.00612284761778554	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:34.6289680Z
537	L5-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	47404.3050000018	0.0187738819983322	0.000226118001667826	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:31.6208701Z
538	L5-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1452.36813302555	0.0195076384598657	0.00550763845986573	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:31.6208701Z
539	L6-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	45698.4899999973	0.0184366401446759	0.000563359855324144	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:28.6218255Z
540	L6-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1367.41433259406	0.0257368480961388	0.0117368480961388	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:28.6218255Z
541	L7-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	44808.8400000017	0.0189789317548143	2.10682451857042E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:25.6240179Z
542	L7-1	Unknown	CK	Internal Standards	Group 1	1	0.014	2436.63757405636	0.0222195410530367	0.00821954105303671	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:25.6240179Z
543	L8-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40585.5900000015	0.0194076075808547	0.000407607580854719	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:22.6297692Z
544	L8-1	Unknown	CK	Internal Standards	Group 1	1	0.014	56899.5830938219	0.0190249262785726	0.00502492627857263	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:22.6297692Z
545	L9-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	47829.5549999953	0.0192472633497709	0.000247263349770915	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:19.6511371Z
546	L9-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1188.00818745977	0.0193264018352777	0.0053264018352777	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:19.6511371Z
547	L10-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	42002.4149999966	0.0184149052778506	0.000585094722149362	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:16.6281413Z
548	L10-1	Unknown	CK	Internal Standards	Group 1	1	0.014	67343.7591444133	0.0187118442283899	0.00471184422838987	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:16.6281413Z
549	L11-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	35935.6500000014	0.0195465568062912	0.000546556806291155	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:13.6344712Z
550	L11-1	Unknown	CK	Internal Standards	Group 1	1	0.014	57897.3627885099	0.0188032497602125	0.00480324976021248	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:13.6344712Z
551	L12-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	35327.2950000013	0.0199722503138063	0.000972250313806339	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:10.6301944Z
552	L12-1	Unknown	CK	Internal Standards	Group 1	1	0.014	59006.355136137	0.020737149467004	0.00673714946700403	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:10.6301944Z
553	L13-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	45154.9349999985	0.0190175633903374	1.75633903373856E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:07.6307490Z
554	L13-1	Unknown	CK	Internal Standards	Group 1	1	0.014	7801.59515449631	0.0186619540897659	0.00466195408976594	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:07.6307490Z
555	L14-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	43084.5300000016	0.0186810126505611	0.000318987349438873	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:04.6330851Z
556	L14-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1182.02133482677	0.0211334652393127	0.00713346523931273	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:04.6330851Z
557	L15-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	43584.0965000029	0.018998470395118	1.52960488204734E-06	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:01.6439451Z
558	L15-1	Unknown	CK	Internal Standards	Group 1	1	0.014	7300.0208267095	0.020650548272523	0.00665054827252299	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:01.6439451Z
559	L16-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39048.2550000015	0.0197061100571123	0.000706110057112307	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:58.6253136Z
560	L16-1	Unknown	CK	Internal Standards	Group 1	1	0.014	3174.68685363722	0.0191875087885068	0.00518750878850685	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:58.6253136Z
561	L17-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	41261.2649999962	0.019343780771879	0.000343780771879021	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:55.6274994Z
562	L17-1	Unknown	CK	Internal Standards	Group 1	1	0.014	74958.5457146805	0.0179881778460525	0.00398817784605254	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:55.6274994Z
563	L18-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	36142.7879999987	0.0196572423860154	0.000657242386015364	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:52.6640290Z
564	L18-1	Unknown	CK	Internal Standards	Group 1	1	0.014	62202.8838604454	0.0199050350386341	0.00590503503863408	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:52.6640290Z
565	L19-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	53470.350000002	0.0185439412062354	0.000456058793764619	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:49.6307924Z
566	L19-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1605.05738828295	0.0187230665031363	0.00472306650313625	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:49.6307924Z
567	L20-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40797.1349999984	0.019038622576962	3.8622576962008E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:46.6308610Z
568	L20-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1097.93570978717	0.0216692530403136	0.00766925304031358	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:46.6308610Z
569	L21-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	36350.518499998	0.0193020019292078	0.000302001929207762	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:43.6323266Z
570	L21-1	Unknown	CK	Internal Standards	Group 1	1	0.014	71111.7767809441	0.0188422838439865	0.00484228384398645	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:43.6323266Z
571	L22-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39196.5750000015	0.0191502588323453	0.000150258832345318	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:40.6336547Z
572	L22-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1436.37341015122	0.0228785726126841	0.00887857261268412	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:40.6336547Z
573	L23-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	44435.5650000017	0.0188187525496715	0.000181247450328499	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:37.6351554Z
574	L23-1	Unknown	CK	Internal Standards	Group 1	1	0.014	6201.45737119599	0.0208262612712984	0.00682626127129841	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:37.6351554Z
575	L24-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39607.587999998	0.0196050387109601	0.000605038710960105	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:34.6367559Z
576	L24-1	Unknown	CK	Internal Standards	Group 1	1	0.014	64914.9757949777	0.0174485503682963	0.00344855036829626	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:34.6367559Z
577	M1-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	45809.0550000017	0.0188483817105832	0.000151618289416792	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:46.6239665Z
578	M1-1	Unknown	CK	Internal Standards	Group 1	1	0.014	66258.1049847102	0.0188355080066933	0.00483550800669333	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:46.6239665Z
579	M2-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	59845.904999996	0.0179447286806392	0.00105527131936081	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:49.6226621Z
580	M2-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1963.52640481365	0.0186973208684982	0.00469732086849824	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:49.6226621Z
581	M3-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	45280.3234999982	0.0186491297226508	0.00035087027734915	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:52.6251360Z
582	M3-1	Unknown	CK	Internal Standards	Group 1	1	0.014	5909.09745700216	0.0218656323388571	0.00786563233885715	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:52.6251360Z
583	M4-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	51307.830000002	0.018908973732752	9.10262672480407E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:55.6251145Z
584	M4-1	Unknown	CK	Internal Standards	Group 1	1	0.014	48071.768562447	0.0197191212227246	0.00571912122272455	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:55.6251145Z
585	M5-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	44789.6250000017	0.0191757649560907	0.000175764956090712	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:58.6171475Z
586	M5-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1498.96470249666	0.0222854001610771	0.00828540016107712	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:58.6171475Z
587	M6-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	42028.2659999976	0.0190668018619383	6.68018619382968E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:01.6222773Z
588	M6-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1209.83881757933	0.0250315290251067	0.0110315290251067	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:01.6222773Z
589	M7-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	41861.3399999986	0.0188966530130136	0.000103346986986413	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:04.6248720Z
590	M7-1	Unknown	CK	Internal Standards	Group 1	1	0.014	41556.4489729609	0.0185131235890996	0.00451312358909957	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:04.6248720Z
591	M8-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	35685.0900000014	0.0187239740015583	0.000276025998441749	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:07.6492018Z
592	M8-1	Unknown	CK	Internal Standards	Group 1	1	0.014	73306.3790232471	0.0197178114107116	0.00571781141071157	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:07.6492018Z
593	M9-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	45156.8704999982	0.0180847788567509	0.000915221143249111	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:10.6176828Z
594	M9-1	Unknown	CK	Internal Standards	Group 1	1	0.014	37738.0044161441	0.0181894234731575	0.00418942347315747	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:10.6176828Z
595	M10-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39868.3349999957	0.0191627055741038	0.000162705574103833	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:13.6170552Z
596	M10-1	Unknown	CK	Internal Standards	Group 1	1	0.014	62939.785114795	0.0198605023291994	0.00586050232919935	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:13.6170552Z
597	M11-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	47668.0050000018	0.0189041545469449	9.58454530551184E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:16.6214459Z
598	M11-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1810.66496019459	0.0196033200672349	0.00560332006723494	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:16.6214459Z
599	M12-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39794.1065000029	0.0184119038201522	0.000588096179847796	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:19.6342823Z
600	M12-1	Unknown	CK	Internal Standards	Group 1	1	0.014	40638.8413359545	0.0208263798230177	0.00682637982301766	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:19.6342823Z
601	M13-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	43577.7300000016	0.0193318708859178	0.000331870885917761	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:22.6182703Z
602	M13-1	Unknown	CK	Internal Standards	Group 1	1	0.014	62908.5331231004	0.0194674589150398	0.00546745891503978	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:22.6182703Z
603	M14-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	45366.0299999998	0.0192956115794144	0.000295611579414413	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:25.6216512Z
604	M14-1	Unknown	CK	Internal Standards	Group 1	1	0.014	6677.26231137019	0.0178919398460705	0.00389193984607053	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:25.6216512Z
605	M15-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	41653.1700000016	0.0185323066223596	0.000467693377640424	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:28.6202089Z
606	M15-1	Unknown	CK	Internal Standards	Group 1	1	0.014	66676.2811882046	0.0199833058348606	0.00598330583486062	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:28.6202089Z
607	M16-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	41786.0100000016	0.0187825627690576	0.000217437230942408	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:31.6236806Z
608	M16-1	Unknown	CK	Internal Standards	Group 1	1	0.014	14543.5321396461	0.0200361761822423	0.00603617618224228	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:31.6236806Z
609	M17-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	50688.2699999951	0.0188067374979977	0.000193262502002259	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:34.6182163Z
610	M17-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1821.47829269938	0.0211066336562032	0.00710663365620315	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:34.6182163Z
611	M18-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40967.4599999963	0.0190496155812836	4.96155812836213E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:37.6175377Z
